"Branch","Store Code","Model Name","Model (SKU)","Sale","Return","Stock"
"SOLAPUR 2","2221539","APPLE iPad Pro (3rd Generation) 11 inch Wi-Fi + Cellular -  256GB  Space grey  MHW73HN/A","MHW73HN/A","0","0","1"
"SOLAPUR 2","2221539","APPLE iPhone 13 -  128GB  Midnight","MLPF3HN/A","1","0","0"
"SOLAPUR 2","2221539","APPLE iPhone 13 -  128GB  Blue","MLPK3HN/A","1","0","0"
"SOLAPUR 2","2221539","APPLE iPhone 13 Pro Max -  256GB  Graphite","MLLA3HN/A","1","0","0"
"SOLAPUR 2","2221539","APPLE iPhone 13 Mini -  128GB  Red","MLK33HN/A","0","0","1"
"SOLAPUR 2","2221539","APPLE iPhone 13 Mini -  256GB  Midnight","MLK53HN/A","0","0","1"
"SOLAPUR 2","2221539","APPLE iPad WiFi + Cell 10.2 Inch (9th  Generation) -  64GB  Space Grey - MK473HN/A","MK473HN/A","1","0","0"
"SOLAPUR 3","2472709","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","1","0","0"
"SOLAPUR 3","2472709","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","0"
"SOLAPUR 3","2472709","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","3"
"SOLAPUR 3","2472709","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","1"
"SOLAPUR 4","2850211","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"SOLAPUR 4","2850211","APPLE iPhone 11 - 64GB Green","MHDG3HN/A","0","0","1"
"SOLAPUR 4","2850211","APPLE iPhone 12 - 128GB Green","MGJF3HN/A","1","0","0"
"SOLAPUR 4","2850211","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","1"
"SOLAPUR 4","2850211","APPLE iPhone 13 -  128GB  Midnight","MLPF3HN/A","1","0","0"
"VITA 2","2399412","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"VITA 2","2399412","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","0"
"VITA 2","2399412","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","1","0","0"
"VITA 2","2399412","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"WAI","2399416","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","1","0","0"
"WAI","2399416","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","0"
"WAI","2399416","APPLE iPhone 12 - 128GB Green","MGJF3HN/A","1","0","0"
"AKKALKOT","3232292","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","0","0","1"
"AKKALKOT","3232292","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","0"
"TULJAPUR","3232291","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"TULJAPUR","3232291","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","1"
"TULJAPUR","3232291","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","0","0","1"
"TULJAPUR","3232291","APPLE iPhone 12 -  128GB  Purple","MJNP3HN/A","0","0","1"
"TULJAPUR","3232291","APPLE Watch SE GPS + Cellular 44mm  Space Gray Aluminium Tornndo/Gray Sport Loop - MKT53HN/A","MKT53HN/A","0","0","1"
"BHOSARI","3087917","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","0"
"BHOSARI","3087917","APPLE iPhone 11 - 64GB Green","MHDG3HN/A","1","0","0"
"BHOSARI","3087917","APPLE iPhone 12 - 128GB Green","MGJF3HN/A","1","0","0"
"HUPARI","2850206","APPLE iPhone XR - 128GB Black","MH7L3HN/A","0","0","1"
"HUPARI","2850206","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"ICHALKARANJI 2","2850208","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","1","0","0"
"ICHALKARANJI 2","2850208","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","0"
"ICHALKARANJI 2","2850208","APPLE iPhone 11 - 64GB White","MHDC3HN/A","0","0","1"
"ICHALKARANJI 2","2850208","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"JATH","2685021","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","1","0","0"
"JATH","2685021","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","1","0","0"
"KANKAVALI 2","3087920","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"KARAD 3","3047687","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","0"
"KARAD 3","3047687","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"KARAD 3","3047687","APPLE iPhone 11 - 64GB Green","MHDG3HN/A","0","0","1"
"KARAD 3","3047687","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","1","0","1"
"KARAD 3","3047687","APPLE Watch Series 6 GPS + Cellular 44mm Blue Aluminium Case with Deep Navy Sport Band - M09A3HN/A","M09A3HN/A","0","0","1"
"KARAD 3","3047687","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"KARAD 3","3047687","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","1"
"KARAD 3","3047687","APPLE iPhone 13 -  128GB  Midnight","MLPF3HN/A","1","0","0"
"TASGAON 2","2850205","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","1"
"TASGAON 2","2850205","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","1","0","0"
"VADUJ","3232289","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","0"
"VADUJ","3232289","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","0","0","1"
"VADUJ","3232289","APPLE iPhone 12 - 128GB Green","MGJF3HN/A","1","0","0"
"VADUJ","3232289","APPLE iPhone 12 Pro - 256GB Gold","MGMR3HN/A","1","0","0"
"VADUJ","3232289","APPLE iPhone 13 Pro -  128GB  Sierra Blue","MLVD3HN/A","1","0","0"
"VADUJ","3232289","APPLE iPhone 13 Pro Max -  256GB  Sierra Blue","MLLE3HN/A","1","0","0"
"KHED","3232293","APPLE iPhone 12 Mini - 128GB White","MGE43HN/A","1","0","0"
"KHED","3232293","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"GOREGAON West","3152232","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"GOREGAON West","3152232","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","1","0","0"
"GOREGAON West","3152232","APPLE iPhone 11 - 64GB White","MHDC3HN/A","0","0","1"
"GOREGAON West","3152232","APPLE iPhone XR - 128GB Black","MH7L3HN/A","0","0","1"
"GOREGAON West","3152232","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"GOREGAON West","3152232","APPLE iPhone 11 - 64GB Green","MHDG3HN/A","0","0","1"
"GOREGAON West","3152232","APPLE iPhone 11 - 64GB Purple","MHDF3HN/A","0","0","1"
"GOREGAON West","3152232","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","1","0","0"
"GOREGAON West","3152232","APPLE iPhone 12 - 128GB Green","MGJF3HN/A","1","0","0"
"GOREGAON West","3152232","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","2"
"GOREGAON West","3152232","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","1"
"GOREGAON West","3152232","APPLE iPad Pro (3rd Generation) 11 inch Wi-Fi + Cellular -  128GB  Space Gray - MHW53HN/A","MHW53HN/A","0","0","1"
"GOREGAON West","3152232","APPLE iPhone 13 -  128GB  Midnight","MLPF3HN/A","1","0","0"
"GOREGAON West","3152232","APPLE iPhone 13 -  128GB  Starlight","MLPG3HN/A","1","0","0"
"GOREGAON West","3152232","APPLE iPad WiFi 10.2 Inch (9th  Generation) -  64GB  Space Grey - MK2K3HN/A","MK2K3HN/A","0","0","1"
"GOREGAON West","3152232","APPLE iPad Mini WiFi (6th  Generation) -  64GB  Starlight - MK7P3HN/A","MK7P3HN/A","0","0","1"
"MIRA ROAD East","3152240","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","1"
"MIRA ROAD East","3152240","APPLE iPhone 11 - 64GB White","MHDC3HN/A","0","0","1"
"MIRA ROAD East","3152240","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"MIRA ROAD East","3152240","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","0","0","1"
"MIRA ROAD East","3152240","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","1","0","0"
"MIRA ROAD East","3152240","APPLE iPhone 12 - 128GB Green","MGJF3HN/A","1","0","0"
"MIRA ROAD East","3152240","APPLE iPhone 13 Pro Max -  128GB  Gold","MLL83HN/A","1","0","0"
"OSHIWARA","3152241","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","1"
"OSHIWARA","3152241","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","0","0","1"
"OSHIWARA","3152241","APPLE iPhone 11 - 64GB White","MHDC3HN/A","0","0","1"
"OSHIWARA","3152241","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"OSHIWARA","3152241","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","0","0","1"
"OSHIWARA","3152241","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","1","0","0"
"OSHIWARA","3152241","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"OSHIWARA","3152241","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","1"
"OSHIWARA","3152241","APPLE iPhone 13 -  128GB  Red","MLPJ3HN/A","1","0","0"
"OSHIWARA","3152241","APPLE iPhone 13 Mini -  128GB  Blue","MLK43HN/A","0","0","1"
"OSHIWARA","3152241","APPLE iPad WiFi 10.2 Inch (9th  Generation) -  256GB  Space Grey - MK2N3HN/A","MK2N3HN/A ","0","0","1"
"VASCO","3232288","APPLE iPhone XR - 128GB White","MH7M3HN/A","1","0","0"
"VASCO","3232288","APPLE iPhone 11 - 64GB Green","MHDG3HN/A","0","0","1"
"VASCO","3232288","APPLE iPhone 12 - 128GB White","MGJC3HN/A","1","0","0"
"VASCO","3232288","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"VASCO","3232288","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","1"
"PONDA","3232290","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","0"
"PONDA","3232290","APPLE iPhone XR - 128GB Black","MH7L3HN/A","0","0","1"
"PONDA","3232290","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","0"
"PONDA","3232290","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"PANAJI","2850209","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"PANAJI","2850209","APPLE iPhone XR - 128GB White","MH7M3HN/A","0","0","1"
"PANAJI","2850209","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"PANAJI","2850209","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","1"
"PANAJI","2850209","APPLE iPhone 11 - 64GB Green","MHDG3HN/A","0","0","1"
"PANAJI","2850209","APPLE Watch Series 6 GPS 40mm Silver Aluminium Case with White Sport Band - MG283HN/A","MG283HN/A","0","0","1"
"PANAJI","2850209","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"PANAJI","2850209","APPLE Watch Series 5 GPS + Cellular 44mm Space Grey Aluminium Case with Black Sport Band - MWWE2HN/A","MWWE2HN/A","0","0","1"
"PANAJI","2850209","APPLE Watch SE GPS 40mm Space Gray Aluminium Case with Black Sport Band - MYDP2HN/A","MYDP2HN/A ","0","0","1"
"PANAJI","2850209","APPLE iPhone 13 -  128GB  Starlight","MLPG3HN/A","1","0","0"
"PANAJI","2850209","APPLE iPhone 13 -  128GB  Red","MLPJ3HN/A","1","0","0"
"PANAJI","2850209","APPLE iPhone 13 Pro Max -  256GB  Sierra Blue","MLLE3HN/A","1","0","0"
"PANAJI","2850209","APPLE iPhone 13 Mini -  256GB  Midnight","MLK53HN/A","0","0","1"
"NASHIK 1","3422694","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","1","0","0"
"NASHIK 1","3422694","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","2","0","0"
"NASHIK 1","3422694","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","1","0","0"
"NASHIK 1","3422694","APPLE iPhone XR - 128GB Black","MH7L3HN/A","0","0","1"
"NASHIK 1","3422694","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","2"
"NASHIK 1","3422694","APPLE iPhone 11 - 64GB Purple","MHDF3HN/A","1","0","0"
"NASHIK 1","3422694","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","2","0","1"
"NASHIK 1","3422694","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"NASHIK 1","3422694","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","1"
"NASHIK 1","3422694","APPLE iPhone 13 -  128GB  Blue","MLPK3HN/A","1","0","0"
"NASHIK 1","3422694","APPLE iPhone 13 Pro Max -  256GB  Graphite","MLLA3HN/A","1","0","0"
"NASHIK 1","3422694","APPLE iPhone 13 Pro Max -  128GB  Sierra Blue","MLL93HN/A","1","0","0"
"NASHIK 1","3422694","APPLE iPhone 13 Mini -  128GB  Red","MLK33HN/A","0","0","1"
"NASHIK 1","3422694","APPLE iPhone 13 Mini -  128GB  Blue","MLK43HN/A","1","0","0"
"NASHIK 1","3422694","APPLE iPad WiFi 10.2 Inch (9th  Generation) -  64GB  Space Grey - MK2K3HN/A","MK2K3HN/A","1","0","0"
"NASHIK 3","3422694","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","0"
"PALUS","3087918","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"PALUS","3087918","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","0"
"PALUS","3087918","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","1","0","0"
"PALUS","3087918","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","2","0","0"
"PALUS","3087918","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","1","0","0"
"RAHURI","3312681","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"RAHURI","3312681","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"RAHURI","3312681","APPLE iPhone 13 -  128GB  Midnight","MLPF3HN/A","1","0","0"
"RAHURI","3312681","APPLE iPhone 13 -  128GB  Blue","MLPK3HN/A","1","0","0"
"SWARGATE 1","2850207","APPLE iPhone 12 - 128GB White","MGJC3HN/A","1","0","0"
"THAKUR VILLAGE- kandivali E","3152230","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","1","0","2"
"THAKUR VILLAGE- kandivali E","3152230","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","1"
"THAKUR VILLAGE- kandivali E","3152230","APPLE iPhone 11 - 64GB White","MHDC3HN/A","0","0","2"
"THAKUR VILLAGE- kandivali E","3152230","APPLE iPhone 12 Mini - 128GB White","MGE43HN/A","0","0","1"
"THAKUR VILLAGE- kandivali E","3152230","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","0"
"THAKUR VILLAGE- kandivali E","3152230","APPLE iPhone 11 - 64GB Green","MHDG3HN/A","0","0","1"
"THAKUR VILLAGE- kandivali E","3152230","APPLE iPhone 12 Mini - 128GB Blue","MGE63HN/A","1","0","0"
"THAKUR VILLAGE- kandivali E","3152230","APPLE iPhone 12 - 128GB White","MGJC3HN/A","1","0","0"
"THAKUR VILLAGE- kandivali E","3152230","APPLE iPhone 12 - 256GB Blue","MGJK3HN/A","0","0","1"
"THAKUR VILLAGE- kandivali E","3152230","APPLE Watch SE GPS 44mm Space Gray Aluminium Case with Black Sport Band - MYDT2HN/A","MYDT2HN/A","0","0","1"
"THAKUR VILLAGE- kandivali E","3152230","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","2"
"THAKUR VILLAGE- kandivali E","3152230","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","2"
"THAKUR VILLAGE- kandivali E","3152230","APPLE iPhone 12 -  128GB  Purple","MJNP3HN/A","1","0","0"
"THAKUR VILLAGE- kandivali E","3152230","APPLE iPad Pro (3rd Generation) 11 inch Wi-Fi + Cellular -  128GB  Space Gray - MHW53HN/A","MHW53HN/A","0","0","1"
"THAKUR VILLAGE- kandivali E","3152230","APPLE iPhone 13 -  128GB  Starlight","MLPG3HN/A","1","0","0"
"THAKUR VILLAGE- kandivali E","3152230","APPLE iPhone 13 Pro -  128GB  Sierra Blue","MLVD3HN/A","1","0","0"
"THAKUR VILLAGE- kandivali E","3152230","APPLE iPhone 13 Pro Max -  256GB  Sierra Blue","MLLE3HN/A","1","0","0"
"THAKUR VILLAGE- kandivali E","3152230","APPLE iPhone 13 Mini -  256GB  Midnight","MLK53HN/A","0","0","1"
"THAKUR VILLAGE- kandivali E","3152230","APPLE iPad WiFi 10.2 Inch (9th  Generation) -  64GB  Silver - MK2L3HN/A","MK2L3HN/A","0","0","1"
"RAM MANDIR WEST","3152233","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"BHAYANDER WEST","3152229","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","1","0","0"
"BHAYANDER WEST","3152229","APPLE iPhone 11 - 64GB White","MHDC3HN/A","0","0","1"
"BHAYANDER WEST","3152229","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"BHAYANDER WEST","3152229","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","2","0","0"
"BHAYANDER WEST","3152229","APPLE iPhone 12 - 128GB White","MGJC3HN/A","1","0","0"
"BHAYANDER WEST","3152229","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"BHAYANDER WEST","3152229","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","1"
"BHAYANDER WEST","3152229","APPLE iPad Pro (3rd Generation) 11 inch Wi-Fi -  128GB  Space Gray - MHQR3HN/A","MHQR3HN/A","1","0","0"
"BHAYANDER WEST","3152229","APPLE iPhone 13 Mini -  128GB  Midnight","MLK03HN/A","1","0","0"
"CHARKOP - kandivali W","3152231","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"CHARKOP - kandivali W","3152231","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","1"
"CHARKOP - kandivali W","3152231","APPLE iPhone 11 - 64GB White","MHDC3HN/A","0","0","2"
"CHARKOP - kandivali W","3152231","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","0","0","1"
"CHARKOP - kandivali W","3152231","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"CHARKOP - kandivali W","3152231","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","1"
"CHARKOP - kandivali W","3152231","APPLE iPhone 13 -  128GB  Midnight","MLPF3HN/A","1","0","0"
"JOGESHWARI 2","3152235","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","1","0","0"
"JOGESHWARI 2","3152235","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","0"
"JOGESHWARI 2","3152235","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"VASAI WEST","3152239","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","1","0","0"
"VASAI WEST","3152239","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","1"
"VASAI WEST","3152239","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"VIRAR WEST","3152236","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","2"
"VIRAR WEST","3152236","APPLE iPhone 11 - 64GB White","MHDC3HN/A","0","0","1"
"VIRAR WEST","3152236","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","0","0","1"
"VIRAR WEST","3152236","APPLE iPhone 13 Pro Max -  256GB  Graphite","MLLA3HN/A","1","0","0"
"ISLAMPUR 3","3386120","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","0","0","1"
"ISLAMPUR 3","3386120","APPLE iPhone 11 - 64GB Green","MHDG3HN/A","0","0","1"
"ISLAMPUR 3","3386120","APPLE iPhone 13 Mini -  128GB  Red","MLK33HN/A","0","0","1"
"SANGAMNER 2","3386123","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","0"
"WAKAD","3386122","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"WAKAD","3386122","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"WAKAD","3386122","APPLE iPhone 13 -  128GB  Starlight","MLPG3HN/A","1","0","0"
"WAKAD","3386122","APPLE iPhone 13 Mini -  128GB  Red","MLK33HN/A","1","0","0"
"MANGALWEDHA","3386121","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","1","0","0"
"SINNAR","3422694","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","1","0","0"
"SHIVAJI ROAD","3422695","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"SHIVAJI ROAD","3422695","APPLE iPhone 12 Mini - 128GB White","MGE43HN/A","1","0","0"
"SHIVAJI ROAD","3422695","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","1","0","0"
"KOPARGAON","3422693","APPLE iPhone 12 - 128GB Green","MGJF3HN/A","1","0","0"
"ISLAMPUR 4","9","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","0"
"ISLAMPUR 4","9","APPLE iPhone 11 - 64GB White","MHDC3HN/A","1","0","0"
"KARAD 4","9","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","1","0","1"
"KARAD 4","9","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","1","0","0"
"KARAD 4","9","APPLE iPhone 12 Mini - 128GB White","MGE43HN/A","0","0","1"
"SHEVGAON","9","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","1"
"SHEVGAON","9","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","0"
"NASHIK 4","9","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","1","0","0"
"NASHIK 4","9","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","0"
"NASHIK 4","9","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","1","0","0"
"NASHIK 4","9","APPLE iPhone 11 - 64GB Green","MHDG3HN/A","2","0","0"
"NASHIK 4","9","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"RAHURI FACTORY","9","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","1","0","0"
"MOHOL","9","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","1","0","0"
"CHIKHALI","9","APPLE iPhone 13 Mini -  256GB  Midnight","MLK53HN/A","0","0","1"
