"1002","SAMSUNG Guru FM Plus SM-B110E Gold","351602549408654","1","BANDA","Mobiles","SAMSUNG","1800","1580","1950","New Godown"
"488","SAMSUNG Guru Music 2 SM-B310E Gold","356470612127840","1","NASHIK 4","Mobiles","SAMSUNG","1950","1830","1950","New Godown"
"1688","SAMSUNG M02 2GB 32GB Black","350756668125209","1","SOLAPUR 5","Mobiles","SAMSUNG","8400","7850","9999","New Godown"
"1688","SAMSUNG M02 2GB 32GB Black","350756668080727","1","RATNAGIRI 2","Mobiles","SAMSUNG","8400","7850","9999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951154365","1","RATNAGIRI 2","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951155099","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951133351","1","SOLAPUR 2","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951132825","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951172094","1","BINDU CHOWK","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951151346","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951145629","1","KAGAL","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951174447","1","MIRAJKAR TIKATI","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951179594","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951023636","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951173944","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951178430","1","MIRAJKAR TIKATI","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659950836277","1","PHALTAN 1","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659950868783","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659950873791","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659950874195","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659950871787","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659950831351","1","BAMBAVADE","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659950828902","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659950836830","1","CHIPLUN 2","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659950800141","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659950873072","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659950869302","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659950873023","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659950867314","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659950859139","1","VASCO","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659950872132","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659950875713","1","SOLAPUR 4","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951171542","1","SHAHUPURI","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951164919","1","SHAHUPURI","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951142972","1","SHAHUPURI","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951176699","1","SHAHUPURI","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951133666","1","AURANGABAD 1","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951135372","1","PIMPRI","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951134136","1","NASHIK 3","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951136792","1","PANDHARPUR","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951134235","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951136727","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951136768","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951155479","1","LATUR 2","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951133245","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951154720","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951132817","1","KOPARGAON","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951153961","1","JATH","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951153953","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951136800","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951137337","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951129185","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951136933","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951134631","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951138095","1","KANKAVALI 2","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951175543","1","NASHIK 3","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951144523","1","SWARGATE 1","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951144317","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951157137","1","J M ROAD","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951176665","1","SHIRUR","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951171765","1","RAHURI","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951175865","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951171955","1","NASHIK 3","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951173852","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"2401","SAMSUNG Galaxy Tab A7 LITE LTE (SM-T225) 3GB  32GB  Grey","354991341522979","1","PHALTAN 1","Mobiles","SAMSUNG","15200","14250","17500","New Godown"
"2402","SAMSUNG Galaxy Tab A7 LTE (SM-T505) 3GB  32GB  Dark Grey","356583701255932","1","ISLAMPUR 2","Mobiles","SAMSUNG","19499","18400","25999","New Godown"
"1614","SAMSUNG Galaxy Watch Active 2 LTE Steel - Silver - SM-R825FSSAINU","355763110229006","1","SATARA 2","Mobiles","SAMSUNG","16999","15800","37990","New Godown"
"1614","SAMSUNG Galaxy Watch Active 2 LTE Steel - Silver - SM-R825FSSAINU","355763110228214","1","SANGAMNER","Mobiles","SAMSUNG","16999","15800","37990","New Godown"
"1614","SAMSUNG Galaxy Watch Active 2 LTE Steel - Silver - SM-R825FSSAINU","355763110228180","1","KARAD 1","Mobiles","SAMSUNG","16999","15800","37990","New Godown"
"1614","SAMSUNG Galaxy Watch Active 2 LTE Steel - Silver - SM-R825FSSAINU","355763110228404","1","CHIPLUN 3","Mobiles","SAMSUNG","16999","15800","37990","New Godown"
"217","REDMI 9 4GB 64GB Sky Blue","868384053857594","1","AURANGABAD 2","Mobiles","REDMI","9900","9400","10999","New Godown"
"2144","VIVO Y33s 8GB  128GB  Mirror Black","868918057283099","1","SHIRALA","Mobiles","VIVO","18990","17000","21990","New Godown"
"2110","VIVO Y21 4GB  64GB  Midnight Blue","862822055683332","1","PANDHARPUR","Mobiles","VIVO","13990","12750","17990","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951135125","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951133096","1","BINDU CHOWK","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951135810","1","PIMPRI","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951132940","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951136172","1","PONDA","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951136263","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951136198","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951136487","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951135299","1","PANAJI","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951136578","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951173886","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951151841","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951143152","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951151254","1","ICHALKARANJI 3","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951178539","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951172078","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951132320","1","NASHIK 3","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951132460","1","MUDHAL TITTA","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951154647","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951132288","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951132155","1","RANKALA","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951155578","1","NASHIK 1","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951129425","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951134573","1","RATNAGIRI 1","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951128500","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951134706","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951130365","1","SINNAR","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951128591","1","AURANGABAD 2","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951134169","1","RATNAGIRI 3","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951174736","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951174066","1","SHIVAJI ROAD","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951175022","1","SOLAPUR 1","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951151791","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951179651","1","NASHIK Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951176525","1","VASCO","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951176236","1","VASCO","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951174686","1","AURANGABAD 2","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951135968","1","SOLAPUR 2","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951134193","1","SOLAPUR 2","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951238671","1","SANGLI 2","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951220596","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951220836","1","GADHINGLAJ","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951220661","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951218574","1","SANGLI 3","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951130423","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951133898","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951133393","1","SOLAPUR 1","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951129102","1","SOLAPUR 4","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951133401","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951135042","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951132734","1","AKLUJ","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951154548","1","SANGLI 3","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951135059","1","PHALTAN 1","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951154274","1","BAGAL CHOWK","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951133153","1","GANDHINAGAR","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951179222","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951132536","1","GANDHINAGAR Warehouse","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951132874","1","SAWANTWADI","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951133310","1","SANGLI 1","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951134664","1","SANGLI 1","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"1851","SAMSUNG S20 FE 5G 8GB  128GB  Cloud Navy","352659951133138","1","SANGLI 1","Mobiles","SAMSUNG","46999","44200","74999","New Godown"
"2007","DIZO Star 500 Black","862961050955806","1","WAKAD","Mobiles","DIZO","1900","1720","1999","New Godown"
"2007","DIZO Star 500 Black","862961050959220","1","SADASHIV PETH","Mobiles","DIZO","1900","1720","1999","New Godown"
"2247","REALME Laptop RMNB 1001 I3 8G/256G 14INCH  REAL GREY","210908801001000076","1","SANGLI 2","Laptops","REALME","47999","46000","54999","New Godown"
"2247","REALME Laptop RMNB 1001 I3 8G/256G 14INCH  REAL GREY","210908801001000009","1","AURANGABAD 1","Laptops","REALME","47999","46000","54999","New Godown"
"2247","REALME Laptop RMNB 1001 I3 8G/256G 14INCH  REAL GREY","210907801001001867","1","AKKALKOT","Laptops","REALME","47999","46000","54999","New Godown"
"2247","REALME Laptop RMNB 1001 I3 8G/256G 14INCH  REAL GREY","210907801001001808","1","NASHIK 1","Laptops","REALME","47999","46000","54999","New Godown"
"2247","REALME Laptop RMNB 1001 I3 8G/256G 14INCH  REAL GREY","210907801001001055","1","RATNAGIRI 2","Laptops","REALME","47999","46000","54999","New Godown"
"2237","REALME Tablet RMP2102 3GB  32GB  Gold","210916812102001720","1","REALME Kolhapur","Mobiles","REALME","16499","14700","24999","New Godown"
"2237","REALME Tablet RMP2102 3GB  32GB  Gold","210916812102000888","1","RATNAGIRI 2","Mobiles","REALME","16499","14700","24999","New Godown"
"2237","REALME Tablet RMP2102 3GB  32GB  Gold","210916812102001515","1","MARGAO 1","Mobiles","REALME","16499","14700","24999","New Godown"
"2237","REALME Tablet RMP2102 3GB  32GB  Gold","210916812102000030","1","SATARA 1","Mobiles","REALME","16499","14700","24999","New Godown"
"2237","REALME Tablet RMP2102 3GB  32GB  Gold","210915812102000212","1","AURANGABAD 1","Mobiles","REALME","16499","14700","24999","New Godown"
"2237","REALME Tablet RMP2102 3GB  32GB  Gold","210916812102000829","1","REALME Kolhapur","Mobiles","REALME","16499","14700","24999","New Godown"
"2237","REALME Tablet RMP2102 3GB  32GB  Gold","210916812102000818","1","MIRAJKAR TIKATI","Mobiles","REALME","16499","14700","24999","New Godown"
"2237","REALME Tablet RMP2102 3GB  32GB  Gold","210916812102001117","1","PETH VADGAON","Mobiles","REALME","16499","14700","24999","New Godown"
"2237","REALME Tablet RMP2102 3GB  32GB  Gold","210916812102000025","1","SOLAPUR 1","Mobiles","REALME","16499","14700","24999","New Godown"
"2237","REALME Tablet RMP2102 3GB  32GB  Gold","210916812102001122","1","SHRIRAMPUR","Mobiles","REALME","16499","14700","24999","New Godown"
"2237","REALME Tablet RMP2102 3GB  32GB  Gold","210916812102001874","1","SHIRUR","Mobiles","REALME","16499","14700","24999","New Godown"
"2237","REALME Tablet RMP2102 3GB  32GB  Gold","210916812102000852","1","THAKUR VILLAGE- kandivali E","Mobiles","REALME","16499","14700","24999","New Godown"
"2237","REALME Tablet RMP2102 3GB  32GB  Gold","210916812102000548","1","VIRAR WEST","Mobiles","REALME","16499","14700","24999","New Godown"
"2237","REALME Tablet RMP2102 3GB  32GB  Gold","210916812102001027","1","MIRAJ 2","Mobiles","REALME","16499","14700","24999","New Godown"
"2236","REALME Tablet RMP2102 3GB  32GB  Grey","210917812102001671","1","LATUR 1","Mobiles","REALME","16499","14700","24999","New Godown"
"2236","REALME Tablet RMP2102 3GB  32GB  Grey","210917812102001215","1","SANGOLA","Mobiles","REALME","16499","14700","24999","New Godown"
"2236","REALME Tablet RMP2102 3GB  32GB  Grey","210917812102002103","1","GOREGAON West","Mobiles","REALME","16499","14700","24999","New Godown"
"2236","REALME Tablet RMP2102 3GB  32GB  Grey","210917812102002383","1","PHALTAN 1","Mobiles","REALME","16499","14700","24999","New Godown"
"2236","REALME Tablet RMP2102 3GB  32GB  Grey","210917812102001806","1","VITA 2","Mobiles","REALME","16499","14700","24999","New Godown"
"2236","REALME Tablet RMP2102 3GB  32GB  Grey","210917812102002486","1","GANDHINAGAR","Mobiles","REALME","16499","14700","24999","New Godown"
"2236","REALME Tablet RMP2102 3GB  32GB  Grey","210917812102001609","1","SOLAPUR 4","Mobiles","REALME","16499","14700","24999","New Godown"
"2236","REALME Tablet RMP2102 3GB  32GB  Grey","210917812102000306","1","PONDA","Mobiles","REALME","16499","14700","24999","New Godown"
"2236","REALME Tablet RMP2102 3GB  32GB  Grey","210917812102000277","1","KARAD 4","Mobiles","REALME","16499","14700","24999","New Godown"
"2236","REALME Tablet RMP2102 3GB  32GB  Grey","210917812102002332","1","SOLAPUR 3","Mobiles","REALME","16499","14700","24999","New Godown"
"2236","REALME Tablet RMP2102 3GB  32GB  Grey","210917812102002462","1","SHEVGAON","Mobiles","REALME","16499","14700","24999","New Godown"
"2236","REALME Tablet RMP2102 3GB  32GB  Grey","210917812102000077","1","CHIPLUN 1","Mobiles","REALME","16499","14700","24999","New Godown"
"2236","REALME Tablet RMP2102 3GB  32GB  Grey","210917812102000424","1","REALME Kolhapur","Mobiles","REALME","16499","14700","24999","New Godown"
"2236","REALME Tablet RMP2102 3GB  32GB  Grey","210917812102002369","1","RATNAGIRI 2","Mobiles","REALME","16499","14700","24999","New Godown"
"2236","REALME Tablet RMP2102 3GB  32GB  Grey","210917812102000412","1","CHIPLUN 2","Mobiles","REALME","16499","14700","24999","New Godown"
