"2144","VIVO Y33s 8GB  128GB  Mirror Black","861297058791294","1","KOREGAON","Mobiles","VIVO","18990","17000","21990","New Godown"
"2144","VIVO Y33s 8GB  128GB  Mirror Black","861297058763798","1","NAGAR 2","Mobiles","VIVO","18990","17000","21990","New Godown"
"1972","REALME C11 2021 2GB  32GB  Cool Blue","863711058394873","1","BHAYANDER WEST","Mobiles","REALME","7900","7400","7999","New Godown"
"1972","REALME C11 2021 2GB  32GB  Cool Blue","863711058399054","1","THAKUR VILLAGE- kandivali E","Mobiles","REALME","7900","7400","7999","New Godown"
"1972","REALME C11 2021 2GB  32GB  Cool Blue","863711059057537","1","RAHURI","Mobiles","REALME","7900","7400","7999","New Godown"
"1972","REALME C11 2021 2GB  32GB  Cool Blue","863711059058675","1","SHEVGAON","Mobiles","REALME","7900","7400","7999","New Godown"
"1972","REALME C11 2021 2GB  32GB  Cool Blue","863711058398254","1","BANDA","Mobiles","REALME","7900","7400","7999","New Godown"
"2619","REALME C21-Y (NEW) 4GB  64GB  Cross Black","869795056144533","1","NIPHAD","Mobiles","REALME","10500","9850","10999","New Godown"
"2619","REALME C21-Y (NEW) 4GB  64GB  Cross Black","869795056113678","1","RAHURI","Mobiles","REALME","10500","9850","10999","New Godown"
"1881","REALME 8 6GB  128GB  Cyber Silver","863265055526193","1","BHAYANDER WEST","Mobiles","REALME","17700","15800","17999","New Godown"
"2260","OPPO A16 4GB  64GB  Crystal Black","861144051186033","1","KOREGAON","Mobiles","OPPO","13490","12420","16990","New Godown"
"2303","OPPO F19s 6GB  128GB  Glowing Black","866206052437510","1","NAGAR 2","Mobiles","OPPO","19990","18300","22990","New Godown"
"1780","OPPO F19 Pro+ 8GB 128GB Fluid Black","866899055130478","1","NAGAR 2","Mobiles","OPPO","25990","23500","29990","New Godown"
"1975","VIVO V21e 5G 8GB  128GB  Dark Pearl","866088056152414","1","NAGAR 2","Mobiles","VIVO","24990","22800","27990","New Godown"
"1898","VIVO V21 5G 8GB  128GB  Sunset Dazzle","866583056808338","1","KANKAVALI 2","Mobiles","VIVO","29990","27800","32990","New Godown"
"2057","SAMSUNG A22 5G 8GB  128GB  Gray","358871701818413","1","THAKUR VILLAGE- kandivali E","Mobiles","SAMSUNG","21999","20500","23999","New Godown"
"1380","SAMSUNG Galaxy S21 Plus 5G 8GB 128GB Phantom Black","358107170389952","1","PETH VADGAON","Mobiles","SAMSUNG","73000","66800","100999","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163616700","1","SATARA 2","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163616403","1","KARAD 4","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163601280","1","SANGOLA","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163600860","1","SANGOLA","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163864144","1","RAHURI FACTORY","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163859862","1","RAHURI FACTORY","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163858229","1","RAHURI FACTORY","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163843981","1","MANCHAR","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163860860","1","NAGAR 2","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163863740","1","NAGAR 2","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163856702","1","NAGAR 2","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163596043","1","SINNAR","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163590160","1","KOREGAON","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163611420","1","SANGOLA","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163611941","1","ASHTA","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163338289","1","SOLAPUR 4","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163607824","1","SOLAPUR 4","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163612188","1","AKKALKOT","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163602643","1","MIRAJ 1","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163609762","1","KURUNDWAD","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163613202","1","KURUNDWAD","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163611800","1","SOLAPUR 4","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163600142","1","SOLAPUR 4","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163599880","1","MIRAJ 1","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163611669","1","MIRAJ 1","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163598684","1","MIRAJ 1","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163608889","1","BHOSARI","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163607444","1","MIRAJ 1","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049164732282","1","CHIPLUN 3","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049164711203","1","CHIPLUN 3","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049164733785","1","SANGLI 2","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049164730922","1","BHOSARI","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049164733520","1","SANGLI 2","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049164719149","1","SANGLI 2","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049164731961","1","SANGLI 2","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049164736366","1","SANGLI 2","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049164723281","1","NAGAR 2","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049164730948","1","CHIPLUN 1","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163604748","1","KOREGAON","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163875041","1","CHIPLUN 3","Mobiles","LAVA","1300","910","1379","New Godown"
"2145","LAVA A1 2021 Blue + Silver","352049163885222","1","CHIPLUN 3","Mobiles","LAVA","1300","910","1379","New Godown"
"2363","SAMSUNG Galaxy F42 5G 6GB  128GB  Matte Black","350790530637695","1","RAHURI","Mobiles","SAMSUNG","20999","20500","23999","New Godown"
"2363","SAMSUNG Galaxy F42 5G 6GB  128GB  Matte Black","350790530627571","1","SHRIRAMPUR","Mobiles","SAMSUNG","20999","20500","23999","New Godown"
"2363","SAMSUNG Galaxy F42 5G 6GB  128GB  Matte Black","350790530655804","1","NASHIK 4","Mobiles","SAMSUNG","20999","20500","23999","New Godown"
"2365","SAMSUNG Galaxy F42 5G 6GB  128GB  Matte Aqua","350790530599333","1","CHIPLUN 3","Mobiles","SAMSUNG","20999","20500","23999","New Godown"
"2365","SAMSUNG Galaxy F42 5G 6GB  128GB  Matte Aqua","350790530601113","1","KOREGAON","Mobiles","SAMSUNG","20999","20500","23999","New Godown"
"2365","SAMSUNG Galaxy F42 5G 6GB  128GB  Matte Aqua","350790530571340","1","VASCO","Mobiles","SAMSUNG","20999","20500","23999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913058036","1","SHRIRAMPUR","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770912849179","1","GARGOTI","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913022669","1","SOLAPUR 3","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913093124","1","KOREGAON","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913022735","1","SHRIRAMPUR","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770912857123","1","KHED","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913094080","1","KHED","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770912849146","1","SHIRALA","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913022917","1","SHIRALA","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913094098","1","SANGLI 2","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913086425","1","SANGLI 3","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770912857727","1","CHIPLUN 3","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913102115","1","SINNAR","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913097034","1","NASHIK 2","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770912854542","1","KANKAVALI 1","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913099386","1","KANKAVALI 1","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913095830","1","CHIPLUN 3","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913100879","1","SHEVGAON","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913025910","1","SHEVGAON","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913062830","1","RAHURI","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770912854286","1","KOREGAON","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770912855119","1","NASHIK 4","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913023857","1","NASHIK 4","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913099360","1","SINNAR","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770912855598","1","SINNAR","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913107569","1","KOREGAON","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913025035","1","NASHIK 4","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913099253","1","SINNAR","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913098503","1","VASCO","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913025423","1","VASCO","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1714","SAMSUNG A12 4GB 64GB White","356770913213110","1","VASCO","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1714","SAMSUNG A12 4GB 64GB White","356770913221048","1","SINNAR","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1714","SAMSUNG A12 4GB 64GB White","356770913221485","1","SINNAR","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1714","SAMSUNG A12 4GB 64GB White","356770913221071","1","CHIPLUN 3","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1714","SAMSUNG A12 4GB 64GB White","356770913213177","1","RAHURI","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1714","SAMSUNG A12 4GB 64GB White","356770913221287","1","SHEVGAON","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1714","SAMSUNG A12 4GB 64GB White","356770913221162","1","SHEVGAON","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1714","SAMSUNG A12 4GB 64GB White","356770913214985","1","NAGAR 2","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1714","SAMSUNG A12 4GB 64GB White","356770912986815","1","SHRIRAMPUR","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"2559","SAMSUNG A32 8GB  128GB  Awesome Black","350894210628139","1","PALUS","Mobiles","SAMSUNG","23800","22100","27999","New Godown"
"2559","SAMSUNG A32 8GB  128GB  Awesome Black","350894210774446","1","CHIPLUN 1","Mobiles","SAMSUNG","23800","22100","27999","New Godown"
"2559","SAMSUNG A32 8GB  128GB  Awesome Black","350894210772036","1","SHIVAJI ROAD","Mobiles","SAMSUNG","23800","22100","27999","New Godown"
"2559","SAMSUNG A32 8GB  128GB  Awesome Black","350894210628345","1","PETH VADGAON","Mobiles","SAMSUNG","23800","22100","27999","New Godown"
"2559","SAMSUNG A32 8GB  128GB  Awesome Black","350894210627495","1","PONDA","Mobiles","SAMSUNG","23800","22100","27999","New Godown"
"2559","SAMSUNG A32 8GB  128GB  Awesome Black","350894210774388","1","PONDA","Mobiles","SAMSUNG","23800","22100","27999","New Godown"
"2559","SAMSUNG A32 8GB  128GB  Awesome Black","350894210621035","1","SATARA 2","Mobiles","SAMSUNG","23800","22100","27999","New Godown"
"2559","SAMSUNG A32 8GB  128GB  Awesome Black","350894210619500","1","RAHURI","Mobiles","SAMSUNG","23800","22100","27999","New Godown"
"2559","SAMSUNG A32 8GB  128GB  Awesome Black","350894210643385","1","RAHURI","Mobiles","SAMSUNG","23800","22100","27999","New Godown"
"2559","SAMSUNG A32 8GB  128GB  Awesome Black","350894210637700","1","SANGAMNER","Mobiles","SAMSUNG","23800","22100","27999","New Godown"
"2559","SAMSUNG A32 8GB  128GB  Awesome Black","350894210618213","1","NARAYANGAON","Mobiles","SAMSUNG","23800","22100","27999","New Godown"
"2559","SAMSUNG A32 8GB  128GB  Awesome Black","350894210624062","1","SOLAPUR 1","Mobiles","SAMSUNG","23800","22100","27999","New Godown"
"2559","SAMSUNG A32 8GB  128GB  Awesome Black","350894210719375","1","SANGLI 2","Mobiles","SAMSUNG","23800","22100","27999","New Godown"
"2559","SAMSUNG A32 8GB  128GB  Awesome Black","350894210704799","1","PALUS","Mobiles","SAMSUNG","23800","22100","27999","New Godown"
"2559","SAMSUNG A32 8GB  128GB  Awesome Black","350894210704351","1","NAGAR 3","Mobiles","SAMSUNG","23800","22100","27999","New Godown"
"2559","SAMSUNG A32 8GB  128GB  Awesome Black","350894210704906","1","NAGAR 3","Mobiles","SAMSUNG","23800","22100","27999","New Godown"
"2559","SAMSUNG A32 8GB  128GB  Awesome Black","350894210718575","1","SOLAPUR 4","Mobiles","SAMSUNG","23800","22100","27999","New Godown"
"2559","SAMSUNG A32 8GB  128GB  Awesome Black","350894210618692","1","NIPHAD","Mobiles","SAMSUNG","23800","22100","27999","New Godown"
"2559","SAMSUNG A32 8GB  128GB  Awesome Black","350894210623577","1","NIPHAD","Mobiles","SAMSUNG","23800","22100","27999","New Godown"
"2559","SAMSUNG A32 8GB  128GB  Awesome Black","350894210628634","1","BANDA","Mobiles","SAMSUNG","23800","22100","27999","New Godown"
"2559","SAMSUNG A32 8GB  128GB  Awesome Black","350894210628550","1","CHIPLUN 3","Mobiles","SAMSUNG","23800","22100","27999","New Godown"
"1972","REALME C11 2021 2GB  32GB  Cool Blue","863711058880475","1","MHASWAD","Mobiles","REALME","7900","7400","7999","New Godown"
"1972","REALME C11 2021 2GB  32GB  Cool Blue","863711058880517","1","VASCO","Mobiles","REALME","7900","7400","7999","New Godown"
"1972","REALME C11 2021 2GB  32GB  Cool Blue","863711058881051","1","VASCO","Mobiles","REALME","7900","7400","7999","New Godown"
"1971","REALME C11 2021 2GB  32GB  Cool Grey","863711058848332","1","VASCO","Mobiles","REALME","7900","7400","7999","New Godown"
"1971","REALME C11 2021 2GB  32GB  Cool Grey","863711058849017","1","KOREGAON","Mobiles","REALME","7900","7400","7999","New Godown"
"2619","REALME C21-Y (NEW) 4GB  64GB  Cross Black","869795056410116","1","MHASWAD","Mobiles","REALME","10500","9850","10999","New Godown"
"2619","REALME C21-Y (NEW) 4GB  64GB  Cross Black","869795056409910","1","ASHTA","Mobiles","REALME","10500","9850","10999","New Godown"
"2619","REALME C21-Y (NEW) 4GB  64GB  Cross Black","869795056410173","1","VASCO","Mobiles","REALME","10500","9850","10999","New Godown"
"2619","REALME C21-Y (NEW) 4GB  64GB  Cross Black","869795056408219","1","THAKUR VILLAGE- kandivali E","Mobiles","REALME","10500","9850","10999","New Godown"
"2620","REALME C21-Y (NEW) 4GB  64GB  Cross Blue","869795056020196","1","BHAYANDER WEST","Mobiles","REALME","10500","9850","10999","New Godown"
"2620","REALME C21-Y (NEW) 4GB  64GB  Cross Blue","869795056033512","1","BANDA","Mobiles","REALME","10500","9850","10999","New Godown"
"2620","REALME C21-Y (NEW) 4GB  64GB  Cross Blue","869795056053379","1","THAKUR VILLAGE- kandivali E","Mobiles","REALME","10500","9850","10999","New Godown"
"2620","REALME C21-Y (NEW) 4GB  64GB  Cross Blue","869795056045417","1","RAHURI","Mobiles","REALME","10500","9850","10999","New Godown"
"2620","REALME C21-Y (NEW) 4GB  64GB  Cross Blue","869795056050854","1","MARGAO 1","Mobiles","REALME","10500","9850","10999","New Godown"
"2620","REALME C21-Y (NEW) 4GB  64GB  Cross Blue","869795056165975","1","PANAJI","Mobiles","REALME","10500","9850","10999","New Godown"
"2620","REALME C21-Y (NEW) 4GB  64GB  Cross Blue","869795056147213","1","MARGAO 1","Mobiles","REALME","10500","9850","10999","New Godown"
"2620","REALME C21-Y (NEW) 4GB  64GB  Cross Blue","869795056164531","1","SANGLI 3","Mobiles","REALME","10500","9850","10999","New Godown"
"2620","REALME C21-Y (NEW) 4GB  64GB  Cross Blue","869795056163236","1","RAHURI FACTORY","Mobiles","REALME","10500","9850","10999","New Godown"
"2620","REALME C21-Y (NEW) 4GB  64GB  Cross Blue","869795056164150","1","NARAYANGAON","Mobiles","REALME","10500","9850","10999","New Godown"
"2169","REALME C11 2021 4GB  64GB  Cool Blue","863711058335678","1","VASCO","Mobiles","REALME","9500","8900","9999","New Godown"
"2169","REALME C11 2021 4GB  64GB  Cool Blue","863711058336171","1","VASCO","Mobiles","REALME","9500","8900","9999","New Godown"
"856","OPPO A15s 4GB 64GB Dynamic Black","865550058468917","1","CHIPLUN 3","Mobiles","OPPO","12490","11650","13990","New Godown"
"856","OPPO A15s 4GB 64GB Dynamic Black","865550058469634","1","KOREGAON","Mobiles","OPPO","12490","11650","13990","New Godown"
"856","OPPO A15s 4GB 64GB Dynamic Black","865550058465491","1","CHIPLUN 3","Mobiles","OPPO","12490","11650","13990","New Godown"
"2261","OPPO A16 4GB  64GB  Pearl Blue","861144051653297","1","NAGAR 2","Mobiles","OPPO","13490","12420","16990","New Godown"
"2261","OPPO A16 4GB  64GB  Pearl Blue","861144051660912","1","RAHURI FACTORY","Mobiles","OPPO","13490","12420","16990","New Godown"
"2261","OPPO A16 4GB  64GB  Pearl Blue","861144051658833","1","CHIPLUN 3","Mobiles","OPPO","13490","12420","16990","New Godown"
"2260","OPPO A16 4GB  64GB  Crystal Black","861144051651259","1","RAHURI FACTORY","Mobiles","OPPO","13490","12420","16990","New Godown"
"2260","OPPO A16 4GB  64GB  Crystal Black","861144051554438","1","CHIPLUN 3","Mobiles","OPPO","13490","12420","16990","New Godown"
"2388","OPPO A55 4GB  64GB  Starry Black","864883050232978","1","PANAJI","Mobiles","OPPO","15490","14300","18990","New Godown"
"2388","OPPO A55 4GB  64GB  Starry Black","864883050121833","1","VASCO","Mobiles","OPPO","15490","14300","18990","New Godown"
"2388","OPPO A55 4GB  64GB  Starry Black","864883050122013","1","VASCO","Mobiles","OPPO","15490","14300","18990","New Godown"
"2303","OPPO F19s 6GB  128GB  Glowing Black","866206052974959","1","NAGAR 2","Mobiles","OPPO","19990","18300","22990","New Godown"
"2303","OPPO F19s 6GB  128GB  Glowing Black","866206052980238","1","VASCO","Mobiles","OPPO","19990","18300","22990","New Godown"
"2024","OPPO F19 Pro 8GB  128GB  Fantastic Purple","865099056812114","1","SHRIRAMPUR","Mobiles","OPPO","21990","19900","23990","New Godown"
"1766","OPPO F19 Pro+ 8GB 128GB Space Silver","866899053385793","1","SHEVGAON","Mobiles","OPPO","25990","23500","29990","New Godown"
"1766","OPPO F19 Pro+ 8GB 128GB Space Silver","866899053680755","1","NAGAR 2","Mobiles","OPPO","25990","23500","29990","New Godown"
"1766","OPPO F19 Pro+ 8GB 128GB Space Silver","866899053385652","1","VASCO","Mobiles","OPPO","25990","23500","29990","New Godown"
"1766","OPPO F19 Pro+ 8GB 128GB Space Silver","866899053719116","1","PANAJI","Mobiles","OPPO","25990","23500","29990","New Godown"
"1780","OPPO F19 Pro+ 8GB 128GB Fluid Black","866899055186157","1","NAGAR 2","Mobiles","OPPO","25990","23500","29990","New Godown"
"1780","OPPO F19 Pro+ 8GB 128GB Fluid Black","866899055203630","1","VASCO","Mobiles","OPPO","25990","23500","29990","New Godown"
"2072","OPPO Reno 6 5G 8GB  128GB  Stellar Black","866221053634353","1","MHASWAD","Mobiles","OPPO","29990","28300","35990","New Godown"
"482","SAMSUNG Guru E1200 Indigo Blue","355083288615369","1","NAGAR 2","Mobiles","SAMSUNG","1400","1300","1410","New Godown"
"482","SAMSUNG Guru E1200 Indigo Blue","355083288615211","1","RAHURI","Mobiles","SAMSUNG","1400","1300","1410","New Godown"
"482","SAMSUNG Guru E1200 Indigo Blue","355083288614446","1","NASHIK 4","Mobiles","SAMSUNG","1400","1300","1410","New Godown"
"482","SAMSUNG Guru E1200 Indigo Blue","355083288614628","1","VASCO","Mobiles","SAMSUNG","1400","1300","1410","New Godown"
"479","SAMSUNG Guru E1200 Black","355083288574137","1","CHIPLUN 3","Mobiles","SAMSUNG","1400","1300","1410","New Godown"
"2561","SAMSUNG Guru GT-E1215 Indigo Blue","358243865653467","1","MHASWAD","Mobiles","SAMSUNG","1500","1350","2099","New Godown"
"2561","SAMSUNG Guru GT-E1215 Indigo Blue","358243865652055","1","SHEVGAON","Mobiles","SAMSUNG","1500","1350","2099","New Godown"
"1971","REALME C11 2021 2GB  32GB  Cool Grey","863711059586832","1","RAHURI","Mobiles","REALME","7900","7400","7999","New Godown"
"1971","REALME C11 2021 2GB  32GB  Cool Grey","863711059586816","1","SHEVGAON","Mobiles","REALME","7900","7400","7999","New Godown"
"1971","REALME C11 2021 2GB  32GB  Cool Grey","863711058538974","1","CHIPLUN 3","Mobiles","REALME","7900","7400","7999","New Godown"
"1971","REALME C11 2021 2GB  32GB  Cool Grey","863711059712636","1","NAGAR 2","Mobiles","REALME","7900","7400","7999","New Godown"
"1971","REALME C11 2021 2GB  32GB  Cool Grey","863711059714616","1","KOPARGAON","Mobiles","REALME","7900","7400","7999","New Godown"
"1972","REALME C11 2021 2GB  32GB  Cool Blue","863711059669075","1","MANCHAR","Mobiles","REALME","7900","7400","7999","New Godown"
"1972","REALME C11 2021 2GB  32GB  Cool Blue","863711059651511","1","BANDA","Mobiles","REALME","7900","7400","7999","New Godown"
"1972","REALME C11 2021 2GB  32GB  Cool Blue","863711059671394","1","NAGAR 2","Mobiles","REALME","7900","7400","7999","New Godown"
"1972","REALME C11 2021 2GB  32GB  Cool Blue","863711059672871","1","CHIPLUN 3","Mobiles","REALME","7900","7400","7999","New Godown"
"1854","REALME 8 6GB  128GB  Cyber Black","863265055596238","1","VASCO","Mobiles","REALME","17700","15800","17999","New Godown"
"2591","SAMSUNG Galaxy A03 Core 2GB  32GB  Black","353069842370031","1","BHAYANDER WEST","Mobiles","SAMSUNG","8200","7525","10499","New Godown"
"2144","VIVO Y33s 8GB  128GB  Mirror Black","868918051095291","1","GOREGAON West","Mobiles","VIVO","18990","17000","21990","New Godown"
"2111","VIVO Y21 4GB  64GB  Diamond Glow","866008053268237","1","GOREGAON West","Mobiles","VIVO","13990","12750","17990","New Godown"
"2111","VIVO Y21 4GB  64GB  Diamond Glow","866008053269896","1","GOREGAON West","Mobiles","VIVO","13990","12750","17990","New Godown"
"2564","SAMSUNG Guru GT-E1215 Black","358243865473247","1","THAKUR VILLAGE- kandivali E","Mobiles","SAMSUNG","1500","1350","2099","New Godown"
"2564","SAMSUNG Guru GT-E1215 Black","358243865481679","1","RAM MANDIR WEST","Mobiles","SAMSUNG","1500","1350","2099","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913105365","1","RAM MANDIR WEST","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770912850987","1","THAKUR VILLAGE- kandivali E","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913104558","1","RAM MANDIR WEST","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770912820709","1","THAKUR VILLAGE- kandivali E","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770913230049","1","THAKUR VILLAGE- kandivali E","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770912821343","1","GOREGAON West","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"1718","SAMSUNG A12 4GB 64GB Blue","356770912830740","1","GOREGAON West","Mobiles","SAMSUNG","13200","12200","15999","New Godown"
"2280","APPLE iPhone 13 Pro -  256GB  Gold","359664929763795","1","SANGAMNER","Mobiles","APPLE","129900","125400","129900","New Godown"
"2277","APPLE iPhone 13 Pro -  128GB  Graphite","359664928342336","1","NAGAR 3","Mobiles","APPLE","119900","115800","119900","New Godown"
"2277","APPLE iPhone 13 Pro -  128GB  Graphite","359664925896136","1","SATARA 2","Mobiles","APPLE","119900","115800","119900","New Godown"
"2281","APPLE iPhone 13 Pro -  128GB  Sierra Blue","359664929622561","1","SHEVGAON","Mobiles","APPLE","119900","115800","119900","New Godown"
